74개 기초자치단체 / 인구 10만 명당 진단 수 / 201101~202006 월단위,,,,,,,,
,,,,,,,,
,,,,,,,,
연월,시군구코드,시도,시군구,"폐암
(C34)","만성폐쇄성폐질환
(J44)","하기도감염
(J20-22)","허혈성심질환
(I20-22)","뇌졸중
(I60-64)"
201908,29200,광주광역시,광산구,206.8,112.5,10405,737.5,605
201908,30110,대전광역시,동구,262.8,203.7,14893,949,941.5
201908,30140,대전광역시,중구,301.9,184.2,12460.4,785.1,883.7
201908,30170,대전광역시,서구,233.2,112.4,13735.2,590,622.8
201908,30200,대전광역시,유성구,153.4,73.6,15500.9,500.3,472.3
201908,30230,대전광역시,대덕구,224.3,155.3,14612.7,751.3,822.5
201908,31110,울산광역시,중구,227.7,201.7,10624.8,874,783.6
201908,31140,울산광역시,남구,189.3,141.1,9415.8,676.3,674.8
201908,31170,울산광역시,동구,159.1,147.2,12724.2,516.7,568.1
201908,31200,울산광역시,북구,138.2,124,13642.1,484.9,540.9
201908,31710,울산광역시,울주군,224,160.9,9966.1,811.5,693.7
201909,11110,서울특별시,종로구,253.2,178.5,11542.1,726.4,768.7
201909,11140,서울특별시,중구,193.4,195.8,13954.1,814,787.8
201909,11170,서울특별시,용산구,198.1,169.7,11782.9,617.9,593.9
201909,11200,서울특별시,성동구,233.6,172.2,14551.9,658.7,700.3
201909,11215,서울특별시,광진구,194.1,160,15805.6,537.4,662.9
201909,11230,서울특별시,동대문구,230.5,216.4,14474.5,886.2,898.9
201909,11260,서울특별시,중랑구,244.6,210.6,14667.7,768.2,887.4
201909,11290,서울특별시,성북구,239.9,145.7,16210.3,813.7,737.4
201909,11305,서울특별시,강북구,238.6,215.6,14244.8,797.9,931.7
201909,11320,서울특별시,도봉구,236.4,158.1,12913,749,789.5
201909,11350,서울특별시,노원구,190.5,149.4,15971.5,579.3,704.1
201909,11380,서울특별시,은평구,238.7,185.6,15295.6,658.1,596.2
201909,11410,서울특별시,서대문구,264.4,141.6,13445.5,667.1,622.2
201909,11440,서울특별시,마포구,225.4,133.7,14614.7,512.5,541.7
201909,11470,서울특별시,양천구,221.8,150.4,16308.5,621.2,594.1
201909,11500,서울특별시,강서구,239.4,129.9,15972.6,639.7,560.2
201909,11530,서울특별시,구로구,273.2,183.7,19148.7,707.7,680.9
201909,11545,서울특별시,금천구,208.3,195.4,13660.9,774.9,789.9
201909,11560,서울특별시,영등포구,249.4,174.6,16714.9,741.7,806.7
201909,11590,서울특별시,동작구,198.3,172.7,15190.8,623,686.4
201909,11620,서울특별시,관악구,196.8,156.6,13557.3,554.9,662.1
201909,11650,서울특별시,서초구,215.9,119.1,14331.3,553.8,505.5
201909,11680,서울특별시,강남구,198.5,93,13724.4,464.1,512.7
201909,11710,서울특별시,송파구,188.6,106.1,15926.7,433.9,554.3
201909,11740,서울특별시,강동구,217.4,144,14326.5,570.6,636.8
201909,26110,부산광역시,중구,221.9,212.4,11133.4,1231.2,1357.7
201909,26140,부산광역시,서구,311.4,268,11603.2,1245.5,1309.3
201909,26170,부산광역시,동구,307.4,358.4,10888.7,1553.9,1369
201909,26200,부산광역시,영도구,412.1,347.9,12314.2,1644.2,1059
201909,26230,부산광역시,부산진구,273,231.4,12931.7,1144.5,1102.3
201909,26260,부산광역시,동래구,306.7,165.9,12833,1194.5,846.8
201909,26290,부산광역시,남구,296.6,193.5,14418.5,1205.6,1119.2
201909,26320,부산광역시,북구,205.7,143.9,14275.7,906.1,972.1
201909,26350,부산광역시,해운대구,249,164.5,13584,982.8,757.7
201909,26380,부산광역시,사하구,281.9,206.9,15671.8,975.1,972.3
201909,26410,부산광역시,금정구,274.8,214.6,12802.5,1045.8,884.3
201909,26440,부산광역시,강서구,182.9,167.5,31937.4,835.1,671.5
201909,26470,부산광역시,연제구,224.5,244,13087.7,1324.3,969.5
201909,26500,부산광역시,수영구,218.6,264,10606.4,1358.5,931
201909,26530,부산광역시,사상구,289.8,190.7,14218.6,1002.3,1177.9
201909,26710,부산광역시,기장군,223.4,150.6,22496.3,863.3,706.1
201909,27110,대구광역시,중구,209.2,189.9,13663,989.4,1396.3
201909,27140,대구광역시,동구,223.2,196.3,17862.7,822.4,1443
201909,27170,대구광역시,서구,308.1,224.2,13616.7,1132.5,1547.3
201909,27200,대구광역시,남구,262,219.4,10732.3,1120.8,1634.6
201909,27230,대구광역시,북구,214.1,174.5,17662.8,703,1083.8
201909,27260,대구광역시,수성구,219.1,162.2,14875.4,734.2,925.8
201909,27290,대구광역시,달서구,190.5,162.8,14196.8,697.9,1017.1
201909,27710,대구광역시,달성군,237.8,169.2,22737.2,608.9,833.8
201909,28110,인천광역시,중구,216.8,168.7,14365.6,617.2,667.5
201909,28140,인천광역시,동구,308.9,363.2,17686.7,769.9,1035.3
201909,28170,인천광역시,미추홀구,243.8,150.9,15004.1,765.5,797.1
201909,28185,인천광역시,연수구,164.2,81,17418.1,481.2,477.4
201909,28200,인천광역시,남동구,165,146.6,20354.5,724,649.5
201909,28237,인천광역시,부평구,212.3,158.1,14843.3,618.7,612
201909,28245,인천광역시,계양구,173.7,138.7,13041.8,744.4,615.5
201909,28260,인천광역시,서구,155,124.7,20299.5,668.4,528.3
201909,28710,인천광역시,강화군,414.9,435.1,10214.2,1368.9,1327
201909,28720,인천광역시,옹진군,364.7,554.3,6817.1,1026,846.1
201909,29110,광주광역시,동구,355,255.6,15783.3,1525.6,934.2
201909,29140,광주광역시,서구,205.3,162.8,14957.1,1036.3,682.8
201909,29155,광주광역시,남구,227.5,281.6,17083.8,1193.2,838.8
201909,29170,광주광역시,북구,251,187.3,15861.1,1178.5,819.1
201909,29200,광주광역시,광산구,190,129.5,15525,694.3,622.5
201909,30110,대전광역시,동구,249.6,215.2,21780.1,891.6,915
201909,30140,대전광역시,중구,297.3,175.5,18191.6,815.5,872.9
201909,30170,대전광역시,서구,200.3,114.7,20430.3,580.4,646.3
201909,30200,대전광역시,유성구,123.4,61.8,21734.4,454,477.1
201909,30230,대전광역시,대덕구,225.9,168.3,21876.4,755.2,829.2
201909,31110,울산광역시,중구,200.8,202.2,14208.7,861,782.7
201909,31140,울산광역시,남구,201.7,122,13510,702.6,655.9
201909,31170,울산광역시,동구,194.8,135.3,18358.2,557.4,546.2
201909,31200,울산광역시,북구,146,131.3,19523.3,480.3,516.1
201909,31710,울산광역시,울주군,204.8,158.2,13237.6,815.1,721.9
201910,11110,서울특별시,종로구,280.9,218.8,15191.4,852,817
201910,11140,서울특별시,중구,188.6,221.1,18765.8,846.5,859.2
201910,11170,서울특별시,용산구,248,151.7,15910.7,683.5,674.3
201910,11200,서울특별시,성동구,275.8,201.1,19362,746.8,730.2
201910,11215,서울특별시,광진구,224.3,179.9,21009,625.3,705.6
201910,11230,서울특별시,동대문구,251.9,233.1,20242.4,1037.6,980.1
201910,11260,서울특별시,중랑구,285.4,258.4,19374.8,807.5,913.8
201910,11290,서울특별시,성북구,250.8,176.9,21620.9,914.5,748.2
201910,11305,서울특별시,강북구,284.8,235.1,19134,915.4,954.6
201910,11320,서울특별시,도봉구,277.8,198.6,17723.1,848,839.3
201910,11350,서울특별시,노원구,235.7,165.7,20439.9,634.6,737.8
201910,11380,서울특별시,은평구,280.8,186,19994.3,703.9,603.7
201910,11410,서울특별시,서대문구,280.2,145.4,17503.4,733.7,640.9
201910,11440,서울특별시,마포구,264.9,140.6,19163.7,587.4,574.8
201910,11470,서울특별시,양천구,245.1,170.5,21175.8,674.9,645
201910,11500,서울특별시,강서구,253,151.7,21183.7,656.8,625.7
201910,11530,서울특별시,구로구,278.6,215.7,24787,824.8,755.4
201910,11545,서울특별시,금천구,228.9,252.1,18435.6,870.2,846.2
201910,11560,서울특별시,영등포구,273.1,186.6,21389.1,860,896.4
201910,11590,서울특별시,동작구,247.8,190.2,20272.1,705.4,705.9
201910,11620,서울특별시,관악구,212.2,159.4,17626.9,633.7,712.5
201910,11650,서울특별시,서초구,235.8,128.1,18860.3,591.7,527.1
201910,11680,서울특별시,강남구,219.2,106,17576.9,573.4,519.5
201910,11710,서울특별시,송파구,218.5,120.9,21340.1,475.5,576.2
201910,11740,서울특별시,강동구,260.1,146.3,18627.6,631.6,644.2
201910,26110,부산광역시,중구,217.1,245.8,16945.8,1560.5,1271.8
201910,26140,부산광역시,서구,325.2,312.3,16782.9,1322.2,1315.7
201910,26170,부산광역시,동구,257.5,334.6,15875.9,1783,1416.7
201910,26200,부산광역시,영도구,450.7,432.7,17296.6,1849.9,1195.3
201910,26230,부산광역시,부산진구,295.1,269.1,17947.4,1181.4,1137.8
201910,26260,부산광역시,동래구,308.2,168.5,17882.6,1290,861.2
201910,26290,부산광역시,남구,332.6,216.8,19812.7,1328.7,1147.3
201910,26320,부산광역시,북구,237,153.5,19260.7,1041.5,992
201910,26350,부산광역시,해운대구,278.3,175.3,18602.7,1046.8,772
201910,26380,부산광역시,사하구,299.7,252,21485.7,1085.3,969.1
201910,26410,부산광역시,금정구,302.4,228.8,18203.2,1116,889.7
201910,26440,부산광역시,강서구,204.5,209.2,42855.4,933.1,722.4
201910,26470,부산광역시,연제구,261.7,287.5,18115,1388.8,1003.4
201910,26500,부산광역시,수영구,260,313.9,15590.3,1354,1006
201910,26530,부산광역시,사상구,348.9,223.3,19677.3,1090.8,1169.7
201910,26710,부산광역시,기장군,247.1,182.1,30637.6,869.4,698.8
201910,27110,대구광역시,중구,279,198.9,18389.1,1060.4,1392.4
201910,27140,대구광역시,동구,237.4,227.8,23941.4,908.6,1547.5
201910,27170,대구광역시,서구,300.7,259.6,19141.7,1231.8,1733.8
201910,27200,대구광역시,남구,257.9,254.5,14609.1,1207.2,1719.6
201910,27230,대구광역시,북구,229.1,186.2,23121.5,751.6,1188.9
201910,27260,대구광역시,수성구,236.3,168.2,19529.9,768.3,1001.4
201910,27290,대구광역시,달서구,215.3,165.2,19034,739.3,1068.6
201910,27710,대구광역시,달성군,254.5,173.1,29858.9,681.4,918.4
201910,28110,인천광역시,중구,207.9,193.9,19422.8,667.5,727.4
201910,28140,인천광역시,동구,307.3,586.7,23393.9,825.7,1052.4
201910,28170,인천광역시,미추홀구,264.9,184.9,20496.6,890,824.7
201910,28185,인천광역시,연수구,179.5,108.6,22356.6,552.2,543.2
201910,28200,인천광역시,남동구,193.5,152.2,26311,839.5,692.7
201910,28237,인천광역시,부평구,239.3,188,21024.2,712.3,665.6
201910,28245,인천광역시,계양구,228.7,167.1,18235.7,859.1,645.5
201910,28260,인천광역시,서구,184.7,141.6,26152.3,736,568.5
201910,28710,인천광역시,강화군,412,439.4,14290.7,1512,1423.9
201910,28720,인천광역시,옹진군,359.8,364.7,9345.5,1205.9,987.1
201910,29110,광주광역시,동구,402.7,280,21956.7,1601.7,1014.4
201910,29140,광주광역시,서구,244.5,183.4,21012.4,1143.9,744.6
201910,29155,광주광역시,남구,260.9,287.1,22520.4,1224.9,869.9
201910,29170,광주광역시,북구,264.3,212,21505.9,1343.8,856.9
201910,29200,광주광역시,광산구,171.7,126.1,20419.7,742.4,592.1
201910,30110,대전광역시,동구,273,243.4,29729.6,997.5,984.3
201910,30140,대전광역시,중구,383.8,194.2,24601.1,880.3,934
201910,30170,대전광역시,서구,235.9,118.9,26774.3,655.8,711.5
201910,30200,대전광역시,유성구,152,75.6,28386.6,524.9,506.9
201910,30230,대전광역시,대덕구,269.4,189.2,29344,819.1,869.9
201910,31110,울산광역시,중구,222.3,234.4,23360.7,1026.9,943.3
201910,31140,울산광역시,남구,202,150.1,19451.3,757.8,732.5
201910,31170,울산광역시,동구,184.1,127.8,25256.2,598.8,677.7
201910,31200,울산광역시,북구,140.5,158.9,29091.4,551.4,599.2
201910,31710,울산광역시,울주군,234.4,168,20098.4,948.6,802.1
201911,11110,서울특별시,종로구,263.1,187.1,16196.7,797.1,789.9
201911,11140,서울특별시,중구,249.7,220.3,20238.4,777.5,801.3
201911,11170,서울특별시,용산구,198.5,158.7,17118.6,626.2,626.7
201911,11200,서울특별시,성동구,230.3,187.8,21376.3,682,680.6
201911,11215,서울특별시,광진구,205.5,186.4,23660.2,608.8,667.1
201911,11230,서울특별시,동대문구,290.6,199.6,22080.1,952.1,946.3
201911,11260,서울특별시,중랑구,237,289.4,21239.5,771.8,840
201911,11290,서울특별시,성북구,244.2,162,23615.7,818.7,691.3
201911,11305,서울특별시,강북구,249.7,248.4,21308.5,864.8,843.4
201911,11320,서울특별시,도봉구,246.6,192.3,19597.6,786.2,734.6
201911,11350,서울특별시,노원구,204.2,152.2,22353.5,615.1,677.2
201911,11380,서울특별시,은평구,242.7,199.2,21196.3,716.6,608.7
201911,11410,서울특별시,서대문구,254.4,138.7,19108.1,691.3,643.5
201911,11440,서울특별시,마포구,246.8,143,20883.3,534.2,532.3
201911,11470,서울특별시,양천구,239.7,153.9,24119.9,678.8,563.3
201911,11500,서울특별시,강서구,201.3,141.8,23267.8,653.8,550
201911,11530,서울특별시,구로구,268.5,184.9,27245.3,730.6,694.2
201911,11545,서울특별시,금천구,241.8,207.5,20516.3,815.3,799.8
201911,11560,서울특별시,영등포구,267.1,193.9,23294.3,810.5,828.4
201911,11590,서울특별시,동작구,229.3,173.5,21751.3,642,647.8
201911,11620,서울특별시,관악구,211,152,18497.7,603.5,627.5
201911,11650,서울특별시,서초구,234.9,124.4,20943.5,585.4,506.9
201911,11680,서울특별시,강남구,212,108,19377.8,518.7,497.3
201911,11710,서울특별시,송파구,204.6,119.4,23644.6,448.7,549.3
201911,11740,서울특별시,강동구,245.1,140.8,21337.1,594.4,644.2
201911,26110,부산광역시,중구,317.3,250.5,19818.7,1372,1188.3
201911,26140,부산광역시,서구,320.6,282.7,19067,1167,1250.1
201911,26170,부산광역시,동구,273.4,304,18894.1,1470,1279.4
201911,26200,부산광역시,영도구,457.5,387.3,19304.1,1643.4,1080.4
201911,26230,부산광역시,부산진구,306.5,242.5,20490.4,1126.1,1075.5
201911,26260,부산광역시,동래구,287.9,143.8,20496.4,1250.2,852.4
201911,26290,부산광역시,남구,300.9,227.3,22649.4,1174.6,1061.3
201911,26320,부산광역시,북구,262.8,163.8,22501.1,997.5,930.8
201911,26350,부산광역시,해운대구,258.3,156.4,20605.2,1026.1,717.6
201911,26380,부산광역시,사하구,256.7,227.4,24693.2,1012.8,919.3
201911,26410,부산광역시,금정구,274.4,188.2,21498.2,989.3,822.4
201911,26440,부산광역시,강서구,192.2,175.2,48076.7,842.8,708.5
201911,26470,부산광역시,연제구,243.6,279.4,21077.4,1306.6,894.5
201911,26500,부산광역시,수영구,235.6,331,17555.1,1384.6,933.3
201911,26530,부산광역시,사상구,347.6,199.9,22487.6,978.5,1193.1
201911,26710,부산광역시,기장군,255.6,135.4,33543.2,844.5,683
201911,27110,대구광역시,중구,289.3,227.3,21942.4,1056.6,1267.1
201911,27140,대구광역시,동구,185.5,231.9,28353.9,856.2,1454
201911,27170,대구광역시,서구,251.6,241.3,22186,1176.4,1507.9
201911,27200,대구광역시,남구,255.9,235.6,17278,1203.1,1523.2
201911,27230,대구광역시,북구,220,166.3,27037.3,723.1,1079
201911,27260,대구광역시,수성구,234.5,157.3,21830.1,757.1,915.3
201911,27290,대구광역시,달서구,205,180.4,22728.6,665.9,985.1
201911,27710,대구광역시,달성군,256.5,148.1,35688,577.7,801.4
201911,28110,인천광역시,중구,213.1,236.1,21138.1,613.5,634.2
201911,28140,인천광역시,동구,322.8,580.5,25456.7,878.5,1055.5
201911,28170,인천광역시,미추홀구,241.2,183.7,22032.9,805.4,820.1
201911,28185,인천광역시,연수구,174.9,99.6,23632.8,562.8,492.7
201911,28200,인천광역시,남동구,212.3,151.1,28294.7,781.1,654.4
201911,28237,인천광역시,부평구,230.1,168.5,22279,655.2,651.7
201911,28245,인천광역시,계양구,251.8,158.5,19830.2,741.4,626.7
201911,28260,인천광역시,서구,177.8,132.6,29494.7,688.5,514.2
201911,28710,인천광역시,강화군,386,400.4,15571.4,1396.4,1272.1
201911,28720,인천광역시,옹진군,286.9,471.7,10750.8,1084.3,748.8
201911,29110,광주광역시,동구,328.7,270.8,22453.7,1375.5,946.4
201911,29140,광주광역시,서구,230.6,159.5,21950.3,1040.6,684.1
201911,29155,광주광역시,남구,266.9,305.9,24113.5,1203.8,798.4
201911,29170,광주광역시,북구,272.9,198.8,22090.6,1149.9,792.6
201911,29200,광주광역시,광산구,187.5,116,21791.2,699,590.4
201911,30110,대전광역시,동구,247.8,215.2,30962.1,933.1,862.1
201911,30140,대전광역시,중구,323.1,155.1,26818.4,749.4,921.9
201911,30170,대전광역시,서구,227.5,127,28453.4,603.9,654
201911,30200,대전광역시,유성구,153.4,66.4,30400.5,518.1,472.8
201911,30230,대전광역시,대덕구,234.4,180.2,30371,787.4,874.4
201911,31110,울산광역시,중구,211.1,206.2,27080.6,865,786.7
201911,31140,울산광역시,남구,196.4,126.9,22818,701.3,657.8
201911,31170,울산광역시,동구,182.3,153.5,29995.1,497.3,534.3
201911,31200,울산광역시,북구,131.8,127.6,33681.5,472,545.9
201911,31710,울산광역시,울주군,243.8,155.5,25891.8,880.1,669.9
201912,11110,서울특별시,종로구,257.8,184.4,18403.7,826.2,830.2
201912,11140,서울특별시,중구,259.2,248.1,22525.8,887.7,884.5
201912,11170,서울특별시,용산구,213.8,175.4,18468.5,642.8,637.2
201912,11200,서울특별시,성동구,282.5,198.4,23424.9,736.5,708.2
201912,11215,서울특별시,광진구,215.2,183.3,25938,585.2,695
201912,11230,서울특별시,동대문구,318.6,223.9,23426.2,948.9,935.9
201912,11260,서울특별시,중랑구,282.9,271.8,23868.1,824.9,904.8
201912,11290,서울특별시,성북구,230,175.5,25398.2,815.1,758.2
201912,11305,서울특별시,강북구,277.4,260.9,23861.1,853.3,943.8
201912,11320,서울특별시,도봉구,276.9,172.2,22299.5,836,829.4
201912,11350,서울특별시,노원구,211.9,180.9,25348.6,647.2,719.6
201912,11380,서울특별시,은평구,275.2,211.7,23896.5,722.9,616.4
201912,11410,서울특별시,서대문구,291.2,135.7,21407.8,698.8,693.3
201912,11440,서울특별시,마포구,257.2,156.4,23533.6,580.2,590.9
201912,11470,서울특별시,양천구,249.7,160,26983.5,765.9,633.8
201912,11500,서울특별시,강서구,234.4,152.6,26417.7,696.2,607.8
201912,11530,서울특별시,구로구,294.3,220.1,30651.3,865.1,750.7
201912,11545,서울특별시,금천구,228.5,229.4,23217.6,848.8,847
201912,11560,서울특별시,영등포구,292.4,202.6,25680.4,846.1,829.3
201912,11590,서울특별시,동작구,254.3,185.4,23949.7,699.8,648.5
201912,11620,서울특별시,관악구,233.2,155.8,21568.9,606.5,667.3
201912,11650,서울특별시,서초구,212.4,138.6,23548.5,578.4,511.8
201912,11680,서울특별시,강남구,201.8,121.6,21977.4,536.3,517.5
201912,11710,서울특별시,송파구,220.1,125.2,25962.3,480.1,562.9
201912,11740,서울특별시,강동구,238.5,176.3,23204.5,663.2,658.4
201912,26110,부산광역시,중구,334,243.4,22252.4,1362.4,1312.3
201912,26140,부산광역시,서구,386.2,294.7,20513,1261.2,1231.6
201912,26170,부산광역시,동구,287,338,20910.8,1741.1,1413.3
201912,26200,부산광역시,영도구,410.4,423.3,20830.1,1735.1,1106.2
201912,26230,부산광역시,부산진구,336.4,277.7,23578.9,1202.4,1090.3
201912,26260,부산광역시,동래구,293.8,157.8,24425,1326.8,860.1
201912,26290,부산광역시,남구,281.6,232.8,26323.2,1300.3,1110.8
201912,26320,부산광역시,북구,271.4,169.3,25341.1,1044.2,955.9
201912,26350,부산광역시,해운대구,273.8,187.6,23398.1,1050.2,752
201912,26380,부산광역시,사하구,314.3,258.9,26887.2,1081.6,938.6
201912,26410,부산광역시,금정구,319.2,207.5,24145.2,1093,848.7
201912,26440,부산광역시,강서구,199.9,243.9,49571.6,885.3,717.8
201912,26470,부산광역시,연제구,265.5,296.6,23785.7,1401.7,959.4
201912,26500,부산광역시,수영구,258.9,306.6,20617.9,1452.2,935.6
201912,26530,부산광역시,사상구,329.2,223.3,25964,1083,1229.7
201912,26710,부산광역시,기장군,241,167,37265.4,880.9,639.3
201912,27110,대구광역시,중구,242.8,233.8,25462.1,1103.1,1304.6
201912,27140,대구광역시,동구,225.2,242.6,32250.9,926.3,1463.5
201912,27170,대구광역시,서구,329.8,304.7,26063.3,1236.3,1668.2
201912,27200,대구광역시,남구,270.1,233.6,19978.7,1228.1,1579.9
201912,27230,대구광역시,북구,233.3,185.7,30416,785.9,1131.8
201912,27260,대구광역시,수성구,236.1,178,25177.7,800.5,959.8
201912,27290,대구광역시,달서구,240.3,180,25386.9,725.1,1037.6
201912,27710,대구광역시,달성군,235.1,169.2,38537.1,640.4,867.3
201912,28110,인천광역시,중구,235.3,211.6,25276.9,669.7,639.4
201912,28140,인천광역시,동구,360.1,740.4,29217.6,863,1021.3
201912,28170,인천광역시,미추홀구,264.4,204.5,25645.1,832.8,812.3
201912,28185,인천광역시,연수구,190.2,104.2,28100.4,520,505
201912,28200,인천광역시,남동구,226.8,162.9,32179,810.6,660
201912,28237,인천광역시,부평구,240.8,183.4,26616.7,673,659.5
201912,28245,인천광역시,계양구,224.7,172,22978.1,818.2,636.6
201912,28260,인천광역시,서구,194.7,135.7,32973.5,736.4,519.9
201912,28710,인천광역시,강화군,352.7,442.3,18831.1,1457.1,1257.6
201912,28720,인천광역시,옹진군,296.6,403.6,12768.6,957.9,865.5
201912,29110,광주광역시,동구,410.8,298.2,22903.1,1470.8,1007.3
201912,29140,광주광역시,서구,227.6,177.8,23177,1098.1,731
201912,29155,광주광역시,남구,277.9,312.3,24648.7,1156.6,899.8
201912,29170,광주광역시,북구,265.7,211.5,22501.2,1329.1,838.9
201912,29200,광주광역시,광산구,181.6,129.8,22715.2,750,629.9
201912,30110,대전광역시,동구,265.5,258.4,34622.6,1047.3,988.7
201912,30140,대전광역시,중구,290.7,199.6,30967.7,826.7,936.9
201912,30170,대전광역시,서구,213.4,122,32425,608,687.6
201912,30200,대전광역시,유성구,163.1,89.3,33616.2,531.5,509.5
201912,30230,대전광역시,대덕구,251.4,191.5,34752.7,830.4,919
201912,31110,울산광역시,중구,240.2,255.8,28981.9,999.2,887.4
201912,31140,울산광역시,남구,172.3,153.2,24587.5,760,664.9
201912,31170,울산광역시,동구,189.8,149.7,33123.1,597.5,608.2
201912,31200,울산광역시,북구,123.5,153.8,35337.7,549.6,585.4
201912,31710,울산광역시,울주군,240.2,155.9,26891.5,981.3,750.1
202001,11110,서울특별시,종로구,273.1,214.9,16321,777.9,782.5
202001,11140,서울특별시,중구,225.2,322.6,21062,838.4,796.9
202001,11170,서울특별시,용산구,233.9,162.6,16443.2,623.8,613.8
202001,11200,서울특별시,성동구,236.1,202,22426.7,723.2,722.5
202001,11215,서울특별시,광진구,228.7,178.8,23829.3,607.5,691.4
202001,11230,서울특별시,동대문구,278.3,238,22149,976.6,941.3
202001,11260,서울특별시,중랑구,262.7,274.6,21907.7,801.6,873.1
202001,11290,서울특별시,성북구,237.9,164.5,22923.8,839.5,719.9
202001,11305,서울특별시,강북구,253.2,260,22495.7,881.7,857.3
202001,11320,서울특별시,도봉구,265.6,208.5,20525.6,844.6,780
202001,11350,서울특별시,노원구,213.2,171.7,24225.4,624.8,716.4
202001,11380,서울특별시,은평구,261.1,210.3,21460.9,717.5,587.5
202001,11410,서울특별시,서대문구,254.7,160.5,18741.2,687.8,618.2
202001,11440,서울특별시,마포구,223.2,149.2,20827.9,535.1,537.3
202001,11470,서울특별시,양천구,237.5,174.6,22022.6,680.2,590.9
202001,11500,서울특별시,강서구,230.8,141.9,22848.6,652.4,595
202001,11530,서울특별시,구로구,304.6,222.5,26615.2,746.3,696.1
202001,11545,서울특별시,금천구,257.6,214,22081.9,813.9,817.3
202001,11560,서울특별시,영등포구,285.7,219.8,21915,779.5,789
202001,11590,서울특별시,동작구,229.8,199.6,21386.2,692.7,670
202001,11620,서울특별시,관악구,252.5,173.1,20860.3,647,653.9
202001,11650,서울특별시,서초구,228.4,128.2,19221.6,523.1,520.1
202001,11680,서울특별시,강남구,199.4,106.1,18360.2,508.7,512.4
202001,11710,서울특별시,송파구,207,123.7,21716.1,459.5,559
202001,11740,서울특별시,강동구,208.9,144.6,19005.4,604,637.9
202001,26110,부산광역시,중구,238.4,240.8,23844.6,1351.1,1235.5
202001,26140,부산광역시,서구,307.9,310.7,21292.8,1266.9,1324.3
202001,26170,부산광역시,동구,311.6,372.3,21038,1527.5,1330.7
202001,26200,부산광역시,영도구,391.7,394.4,20202.6,1855.4,1164.6
202001,26230,부산광역시,부산진구,356.5,277.3,20995.3,1132.9,1086.2
202001,26260,부산광역시,동래구,284.4,154.8,21542.4,1200,846.2
202001,26290,부산광역시,남구,292.8,223.4,23493.7,1209.8,1142.2
202001,26320,부산광역시,북구,289.5,174.3,23113.1,992.4,909.7
202001,26350,부산광역시,해운대구,261.6,180,21219.2,999.3,721.6
202001,26380,부산광역시,사하구,300.9,269.4,24951.5,1039,926.7
202001,26410,부산광역시,금정구,300.9,216.6,23180,1044.4,843.3
202001,26440,부산광역시,강서구,213.8,206.6,37034.7,832.9,653.8
202001,26470,부산광역시,연제구,262.5,295.5,21285.4,1329.1,935.2
202001,26500,부산광역시,수영구,217.6,362.4,18760.4,1330.7,958.2
202001,26530,부산광역시,사상구,332.6,235.2,24733,1014.2,1228.7
202001,26710,부산광역시,기장군,229.2,159.8,28845.9,802.7,585.5
202001,27110,대구광역시,중구,246.9,214.2,22063.6,1075.2,1271.1
202001,27140,대구광역시,동구,239.2,288.1,28042.5,884.1,1423.1
202001,27170,대구광역시,서구,335.1,230.2,26104.9,1207.4,1646.2
202001,27200,대구광역시,남구,255.1,271.4,19637.6,1182.6,1544
202001,27230,대구광역시,북구,208.1,199,27512.6,744.3,1059.8
202001,27260,대구광역시,수성구,231.4,200.3,22912.5,781.3,945.8
202001,27290,대구광역시,달서구,235.6,188.3,23066.6,721.9,997.8
202001,27710,대구광역시,달성군,223.3,198.6,32172.9,623.5,825.9
202001,28110,인천광역시,중구,227.6,213.3,21614.7,648.4,648.4
202001,28140,인천광역시,동구,321.4,789.9,28275.4,775.5,1016.9
202001,28170,인천광역시,미추홀구,263.6,188.2,23275.5,836.7,748.6
202001,28185,인천광역시,연수구,158.7,112,22173.2,483.7,458.4
202001,28200,인천광역시,남동구,202.1,155.1,28365.6,776,677.3
202001,28237,인천광역시,부평구,242,213.3,24500.5,657.2,651.4
202001,28245,인천광역시,계양구,222.4,174.2,21383,820.9,615.3
202001,28260,인천광역시,서구,203.1,135.2,27501.8,714.9,550.1
202001,28710,인천광역시,강화군,369.9,394.5,17177,1430.6,1232.6
202001,28720,인천광역시,옹진군,317.8,396,15169.9,1290.6,914.2
202001,29110,광주광역시,동구,332.4,258.5,20779,1479.1,968.9
202001,29140,광주광역시,서구,278.8,181.1,20966.6,1049,717.2
202001,29155,광주광역시,남구,300.6,325.8,21307.8,1276.5,822.5
202001,29170,광주광역시,북구,292.5,214.2,20270.8,1241.8,837.3
202001,29200,광주광역시,광산구,182,148.2,19588,702.9,591.7
202001,30110,대전광역시,동구,291,301.3,34886,974.3,956
202001,30140,대전광역시,중구,316.7,199.1,30864.4,827.4,959
202001,30170,대전광역시,서구,203.8,130.2,29904.6,585.3,679.9
202001,30200,대전광역시,유성구,172.3,79.5,28129.6,481.4,504.2
202001,30230,대전광역시,대덕구,271,220,33189,811.3,925.3
202001,31110,울산광역시,중구,255.5,239.4,25734.5,983.5,894.3
202001,31140,울산광역시,남구,208.7,160.3,21104.5,724.5,685.5
202001,31170,울산광역시,동구,192.6,165.2,28752.7,552.3,641.6
202001,31200,울산광역시,북구,142.9,156.6,29470.3,531,589.5
202001,31710,울산광역시,울주군,233.7,151.9,23310.6,901.9,737.4
202002,11110,서울특별시,종로구,264.4,178.7,9444.8,650.7,640.6
