sido,yyyymm,pm10,sigungu,lung_cancer,copd,lower_respiratory,heart_disease,stroke,precipitation,male_avg_age,female_avg_age,year,month,latitude,longitude
광주,201211,65.0,광산구,110.6,178.9,24835.6,561.4,497.0,45.9,32.8,34.6,2012,11,35.1729,126.8118
대전,201211,35.0,동구,161.5,217.9,25439.7,918.9,856.5,58.4,38.2,40.6,2012,11,36.3515,127.4239
대전,201211,37.0,중구,202.2,176.4,23230.7,812.1,915.1,58.4,38.4,40.6,2012,11,36.3256,127.4266
대전,201211,40.5,서구,142.6,144.4,25978.0,566.1,609.7,58.4,35.6,37.5,2012,11,36.3503,127.3662
대전,201211,44.0,유성구,84.2,132.5,28548.0,441.1,459.3,58.4,33.8,35.5,2012,11,36.3625,127.3426
대전,201211,52.0,대덕구,131.3,181.8,29562.2,690.4,669.0,58.4,36.7,38.7,2012,11,36.368,127.405
울산,201211,55.0,중구,151.5,197.4,18608.8,640.7,717.1,65.9,37.2,39.5,2012,11,35.5664,129.319
울산,201211,43.66666667,남구,106.7,124.0,19863.0,512.9,626.2,65.9,36.0,37.7,2012,11,35.5388,129.316
울산,201211,48.0,동구,93.5,165.3,27378.2,368.7,515.2,65.9,35.6,37.3,2012,11,35.5259,129.4216
울산,201211,45.5,북구,107.6,164.1,27847.0,361.2,479.1,65.9,33.6,34.9,2012,11,35.5805,129.3552
울산,201211,42.33333333,울주군,158.8,217.5,20985.9,610.1,707.3,65.9,36.9,39.1,2012,11,35.5745,129.2165
서울,201212,39.0,종로구,150.7,156.8,14575.0,748.8,732.4,41.4,40.5,42.5,2012,12,37.5729,126.9794
서울,201212,37.0,중구,195.7,250.4,13929.2,744.6,826.3,41.4,40.8,42.6,2012,12,37.5641,126.997
서울,201212,39.0,용산구,130.7,175.1,13715.3,632.3,602.3,41.4,39.7,41.9,2012,12,37.5311,126.9814
서울,201212,44.0,성동구,148.9,203.9,15607.9,622.5,621.5,41.4,38.7,40.3,2012,12,37.5509,127.0407
서울,201212,41.0,광진구,139.8,173.7,18498.1,521.1,518.4,41.4,37.8,39.2,2012,12,37.5388,127.0827
서울,201212,43.0,동대문구,114.8,230.7,17161.4,757.6,764.5,41.4,39.6,41.4,2012,12,37.5744,127.0395
서울,201212,47.0,중랑구,140.0,195.1,16948.0,572.9,707.1,41.4,39.1,40.8,2012,12,37.6065,127.0927
서울,201212,38.0,성북구,139.9,158.3,17223.8,717.4,661.4,41.4,38.6,40.5,2012,12,37.6109,127.0273
서울,201212,33.0,강북구,137.5,309.5,16618.0,691.5,792.6,41.4,39.8,42.0,2012,12,37.6396,127.0257
서울,201212,41.0,도봉구,156.2,193.0,16632.6,601.8,650.3,41.4,38.9,40.8,2012,12,37.6688,127.0471
서울,201212,43.0,노원구,124.6,179.0,19377.8,521.1,612.2,41.4,37.2,39.6,2012,12,37.655,127.0778
서울,201212,40.0,은평구,179.9,177.5,18800.2,587.5,607.8,41.4,38.7,40.6,2012,12,37.6027,126.9288
서울,201212,39.0,서대문구,171.4,193.6,13956.6,706.4,731.8,41.4,39.2,41.4,2012,12,37.5794,126.9368
서울,201212,43.0,마포구,127.1,173.4,17031.6,537.9,565.2,41.4,38.1,39.9,2012,12,37.5662,126.9018
서울,201212,42.0,양천구,160.9,152.0,14881.3,558.0,505.3,41.4,37.0,38.8,2012,12,37.5271,126.8561
서울,201212,42.0,강서구,136.9,132.0,18335.4,523.4,541.9,41.4,37.7,39.6,2012,12,37.5509,126.8497
서울,201212,43.0,구로구,168.4,214.0,19387.2,635.8,578.2,41.4,38.2,39.6,2012,12,37.4954,126.8581
서울,201212,42.0,금천구,171.8,141.0,16197.7,717.3,681.5,41.4,39.1,40.7,2012,12,37.4574,126.8956
서울,201212,46.0,영등포구,163.0,202.1,16779.7,677.3,692.1,41.4,39.1,40.6,2012,12,37.5265,126.8962
서울,201212,48.0,동작구,162.8,158.1,15075.1,581.3,615.6,41.4,38.4,40.3,2012,12,37.4979,126.9828
서울,201212,40.0,관악구,150.3,185.3,15001.3,529.4,577.2,41.4,38.3,40.0,2012,12,37.4654,126.9436
서울,201212,41.0,서초구,171.0,111.5,13559.1,503.2,499.5,41.4,37.4,38.8,2012,12,37.4761,127.0376
서울,201212,43.0,강남구,132.2,128.7,12863.8,414.0,445.8,41.4,37.2,38.8,2012,12,37.5184,127.0473
서울,201212,38.0,송파구,110.8,129.4,15281.5,403.1,479.0,41.4,37.2,38.6,2012,12,37.5048,127.1147
서울,201212,40.0,강동구,179.7,161.7,13760.5,542.1,615.3,41.4,37.6,39.6,2012,12,37.5499,127.1465
부산,201212,37.0,중구,120.5,259.6,17568.7,1291.9,1248.2,162.7,43.3,46.4,2012,12,35.1068,129.0312
부산,201212,47.75,서구,244.1,269.0,15113.2,1068.5,1272.9,162.7,42.5,45.8,2012,12,35.1159,129.0225
부산,201212,26.0,동구,159.3,274.0,14773.3,1305.2,1351.9,162.7,42.9,46.3,2012,12,35.1299,129.049
부산,201212,38.0,영도구,213.2,296.9,15995.4,1287.2,1130.5,162.7,42.3,45.5,2012,12,35.0911,129.0655
부산,201212,33.0,부산진구,188.2,199.4,19288.5,1006.8,956.4,162.7,39.9,42.3,2012,12,35.1631,129.0516
부산,201212,35.0,동래구,139.2,158.2,18257.9,1259.1,885.0,162.7,39.4,41.8,2012,12,35.2048,129.0835
부산,201212,26.0,남구,148.4,225.3,19701.9,1071.5,1055.4,162.7,39.7,42.2,2012,12,35.1324,129.1037
부산,201212,36.0,북구,131.0,150.8,17907.4,766.0,713.2,162.7,37.9,40.3,2012,12,35.2164,129.0087
부산,201212,24.0,해운대구,151.6,331.4,16091.5,949.8,745.2,162.7,38.0,40.4,2012,12,35.1631,129.1607
부산,201212,66.0,사하구,147.7,251.8,18585.0,777.4,846.8,162.7,38.6,40.7,2012,12,35.1042,128.9733
부산,201212,27.0,금정구,133.0,234.7,15065.8,1077.9,968.4,162.7,39.9,42.6,2012,12,35.2549,129.089
부산,201212,48.0,강서구,188.4,325.2,22098.3,1504.4,954.3,162.7,40.8,43.3,2012,12,35.2111,128.9788
부산,201212,39.0,연제구,186.3,286.0,14884.0,1233.8,961.5,162.7,39.7,42.1,2012,12,35.1802,129.0814
부산,201212,23.0,수영구,177.7,270.0,14976.3,1400.9,963.4,162.7,40.8,43.4,2012,12,35.1576,129.114
부산,201212,54.0,사상구,141.8,199.3,18888.8,647.7,858.9,162.7,38.7,40.8,2012,12,35.1627,128.9783
부산,201212,32.0,기장군,170.2,189.4,30505.6,920.9,698.3,162.7,38.1,40.9,2012,12,35.3228,129.2262
대구,201212,42.0,중구,159.1,355.3,15154.0,1076.4,1268.6,50.8,41.9,45.5,2012,12,35.8683,128.5988
대구,201212,38.0,동구,220.7,272.4,16635.6,786.3,1138.9,50.8,39.2,42.4,2012,12,35.8747,128.6269
대구,201212,53.0,서구,176.2,309.2,18319.2,805.6,1178.9,50.8,40.1,43.2,2012,12,35.8704,128.5564
대구,201212,34.0,남구,194.4,266.1,14100.1,900.3,1320.6,50.8,40.9,44.2,2012,12,35.8313,128.6097
대구,201212,49.0,북구,139.6,222.3,20308.4,584.0,882.1,50.8,36.3,38.8,2012,12,35.8923,128.5916
대구,201212,41.0,수성구,119.2,228.8,14764.5,644.4,803.0,50.8,36.8,39.9,2012,12,35.8572,128.6336
대구,201212,41.0,달서구,143.9,182.8,20014.4,546.5,835.9,50.8,36.2,38.6,2012,12,35.8223,128.541
대구,201212,28.0,달성군,212.6,361.8,25739.0,566.8,936.7,50.8,36.7,39.2,2012,12,35.7989,128.4989
인천,201212,47.5,중구,216.9,304.1,20142.3,601.1,850.5,50.4,39.3,41.3,2012,12,37.4643,126.5904
인천,201212,53.0,동구,237.2,728.6,19460.4,696.0,971.1,50.4,39.8,42.4,2012,12,37.4753,126.6369
인천,201212,42.0,남구,188.2,264.9,17232.1,646.1,686.6,50.4,38.6,40.8,2012,12,37.442,126.7019
인천,201212,43.0,연수구,86.8,127.8,15707.7,408.8,472.7,50.4,35.6,37.3,2012,12,37.4172,126.6788
인천,201212,45.0,남동구,145.6,190.0,20599.0,542.9,558.6,50.4,36.3,38.0,2012,12,37.402,126.7337
인천,201212,51.0,부평구,128.3,194.6,19519.6,462.0,610.3,50.4,37.1,38.9,2012,12,37.5088,126.7219
인천,201212,39.0,계양구,93.2,148.2,18272.0,490.6,504.1,50.4,35.9,37.3,2012,12,37.5393,126.7271
인천,201212,50.33333333,서구,105.6,140.0,23199.4,420.5,475.4,50.4,35.2,36.4,2012,12,37.5461,126.6766
인천,201212,43.0,강화군,212.7,531.8,9893.3,1032.2,1053.2,50.4,46.2,49.8,2012,12,37.7416,126.5092
광주,201212,20.0,동구,278.5,489.7,13677.8,1473.8,882.7,79.6,41.1,43.8,2012,12,35.1399,126.9194
광주,201212,25.0,서구,148.8,209.1,18568.0,813.5,581.3,79.6,35.4,37.8,2012,12,35.1502,126.8565
광주,201212,29.0,남구,208.9,302.8,16951.8,1026.0,696.2,79.6,37.6,40.2,2012,12,35.1333,126.9004
광주,201212,30.5,북구,150.6,247.0,16853.3,972.3,609.5,79.6,36.4,38.8,2012,12,35.1663,126.9185
광주,201212,53.0,광산구,118.4,189.6,21806.5,592.6,529.0,79.6,32.9,34.7,2012,12,35.1729,126.8118
대전,201212,47.0,동구,157.2,221.9,21419.0,806.5,775.2,64.6,38.3,40.7,2012,12,36.3515,127.4239
대전,201212,17.0,중구,206.0,184.4,19228.4,737.2,824.6,64.6,38.4,40.6,2012,12,36.3256,127.4266
대전,201212,32.5,서구,120.8,130.3,21695.9,528.1,597.2,64.6,35.7,37.6,2012,12,36.3503,127.3662
대전,201212,41.0,유성구,92.1,121.4,22293.9,421.8,456.4,64.6,33.8,35.5,2012,12,36.3625,127.3426
대전,201212,44.5,대덕구,144.9,185.7,24833.7,624.7,647.6,64.6,36.7,38.7,2012,12,36.368,127.405
울산,201212,43.0,중구,138.2,175.5,16603.4,610.7,653.6,63.2,37.3,39.6,2012,12,35.5664,129.319
울산,201212,33.83333333,남구,119.4,119.9,17132.0,482.9,602.3,63.2,36.0,37.7,2012,12,35.5388,129.316
울산,201212,34.0,동구,111.1,144.2,24783.0,350.5,459.9,63.2,35.6,37.3,2012,12,35.5259,129.4216
울산,201212,32.5,북구,97.8,143.4,24495.4,323.8,427.0,63.2,33.6,35.0,2012,12,35.5805,129.3552
울산,201212,30.66666667,울주군,182.8,213.6,18268.4,662.0,708.2,63.2,36.9,39.2,2012,12,35.5745,129.2165
서울,201301,62.0,종로구,176.2,181.2,16338.5,826.5,798.4,22.1,40.6,42.6,2013,1,37.5729,126.9794
서울,201301,56.0,중구,258.3,268.3,15446.3,825.5,1001.8,22.1,40.8,42.7,2013,1,37.5641,126.997
서울,201301,60.0,용산구,144.7,213.6,15463.0,621.1,705.8,22.1,39.8,41.9,2013,1,37.5311,126.9814
서울,201301,66.0,성동구,178.1,230.8,17789.3,641.8,711.6,22.1,38.8,40.3,2013,1,37.5509,127.0407
서울,201301,65.0,광진구,156.1,187.3,19934.3,546.4,582.8,22.1,37.9,39.3,2013,1,37.5388,127.0827
서울,201301,66.0,동대문구,136.4,277.0,18340.6,868.9,824.4,22.1,39.6,41.4,2013,1,37.5744,127.0395
서울,201301,70.0,중랑구,164.6,203.7,17596.8,618.8,789.8,22.1,39.1,40.8,2013,1,37.6065,127.0927
서울,201301,59.0,성북구,167.6,194.7,18173.9,795.7,735.9,22.1,38.6,40.5,2013,1,37.6109,127.0273
서울,201301,64.0,강북구,160.3,310.9,17891.6,777.1,861.2,22.1,39.9,42.0,2013,1,37.6396,127.0257
서울,201301,61.0,도봉구,196.3,183.5,17430.9,698.9,730.4,22.1,38.9,40.9,2013,1,37.6688,127.0471
서울,201301,73.0,노원구,127.0,182.1,20431.5,591.4,653.9,22.1,37.2,39.6,2013,1,37.655,127.0778
서울,201301,59.0,은평구,198.3,227.3,20197.0,644.9,657.0,22.1,38.8,40.7,2013,1,37.6027,126.9288
서울,201301,60.0,서대문구,181.1,229.5,15640.7,752.0,816.6,22.1,39.2,41.4,2013,1,37.5794,126.9368
서울,201301,68.0,마포구,143.5,211.3,18914.2,601.8,624.1,22.1,38.1,39.9,2013,1,37.5662,126.9018
서울,201301,67.0,양천구,161.4,174.4,15987.1,615.4,548.2,22.1,37.0,38.8,2013,1,37.5271,126.8561
서울,201301,64.0,강서구,162.9,148.8,19272.1,601.9,582.2,22.1,37.8,39.7,2013,1,37.5509,126.8497
서울,201301,65.0,구로구,176.7,218.6,21353.3,670.6,636.3,22.1,38.3,39.7,2013,1,37.4954,126.8581
서울,201301,66.0,금천구,177.6,166.8,17997.7,767.6,752.2,22.1,39.2,40.8,2013,1,37.4574,126.8956
서울,201301,68.0,영등포구,162.0,233.4,18749.1,719.1,763.1,22.1,39.2,40.7,2013,1,37.5265,126.8962
서울,201301,66.0,동작구,143.9,165.0,15684.2,604.4,682.5,22.1,38.4,40.4,2013,1,37.4979,126.9828
서울,201301,60.0,관악구,170.8,223.9,16476.3,564.1,650.9,22.1,38.3,40.0,2013,1,37.4654,126.9436
서울,201301,65.0,서초구,179.3,123.8,14670.8,530.1,563.2,22.1,37.4,38.8,2013,1,37.4761,127.0376
서울,201301,67.0,강남구,141.2,140.0,13877.4,467.2,496.6,22.1,37.3,38.9,2013,1,37.5184,127.0473
서울,201301,58.0,송파구,129.1,152.6,17176.8,454.7,525.6,22.1,37.2,38.7,2013,1,37.5048,127.1147
서울,201301,62.0,강동구,186.8,177.9,15369.9,571.8,659.5,22.1,37.7,39.7,2013,1,37.5499,127.1465
부산,201301,59.0,중구,122.5,333.7,20327.4,1472.2,1277.9,22.5,43.4,46.5,2013,1,35.1068,129.0312
부산,201301,68.0,서구,265.2,293.0,16789.4,1220.7,1408.5,22.5,42.6,45.9,2013,1,35.1159,129.0225
부산,201301,45.0,동구,160.4,315.6,15266.0,1428.0,1476.9,22.5,43.0,46.4,2013,1,35.1299,129.049
부산,201301,58.0,영도구,235.6,410.8,17858.0,1419.6,1153.8,22.5,42.4,45.5,2013,1,35.0911,129.0655
부산,201301,50.0,부산진구,200.4,224.8,19211.6,1056.8,1057.3,22.5,40.0,42.4,2013,1,35.1631,129.0516
부산,201301,53.0,동래구,138.8,178.5,18829.8,1319.2,932.1,22.5,39.4,41.8,2013,1,35.2048,129.0835
부산,201301,50.0,남구,160.1,221.4,19320.7,1155.7,1135.1,22.5,39.8,42.3,2013,1,35.1324,129.1037
부산,201301,55.0,북구,145.3,165.3,17730.9,830.4,759.7,22.5,38.0,40.3,2013,1,35.2164,129.0087
부산,201301,43.0,해운대구,177.2,374.1,16012.3,1027.4,804.4,22.5,38.1,40.5,2013,1,35.1631,129.1607
부산,201301,85.0,사하구,164.4,301.9,18802.4,884.5,913.8,22.5,38.6,40.8,2013,1,35.1042,128.9733
부산,201301,43.5,금정구,132.1,245.7,15460.0,1209.3,938.0,22.5,39.9,42.7,2013,1,35.2549,129.089
부산,201301,68.0,강서구,243.3,343.5,21620.7,1278.0,1026.1,22.5,40.8,43.4,2013,1,35.2111,128.9788
부산,201301,62.0,연제구,206.9,281.4,15214.8,1410.5,1039.2,22.5,39.7,42.1,2013,1,35.1802,129.0814
부산,201301,39.0,수영구,189.6,310.7,15095.5,1456.9,1037.7,22.5,40.9,43.4,2013,1,35.1576,129.114
부산,201301,79.0,사상구,164.9,230.6,19875.8,793.0,909.7,22.5,38.8,40.8,2013,1,35.1627,128.9783
부산,201301,57.0,기장군,224.9,189.4,23408.6,929.8,711.7,22.5,38.0,40.8,2013,1,35.3228,129.2262
대구,201301,66.0,중구,179.7,381.7,14661.8,1193.5,1360.1,17.7,42.0,45.5,2013,1,35.8683,128.5988
대구,201301,54.0,동구,220.2,296.7,17237.5,915.1,1198.1,17.7,39.3,42.5,2013,1,35.8747,128.6269
대구,201301,75.0,서구,180.1,308.3,19936.0,926.7,1312.0,17.7,40.1,43.2,2013,1,35.8704,128.5564
대구,201301,52.0,남구,190.9,313.7,15224.4,1017.7,1455.5,17.7,41.0,44.3,2013,1,35.8313,128.6097
대구,201301,78.0,북구,168.6,270.7,20004.1,691.6,946.1,17.7,36.4,38.8,2013,1,35.8923,128.5916
대구,201301,60.5,수성구,139.0,219.7,14761.7,772.4,922.1,17.7,36.8,39.9,2013,1,35.8572,128.6336
대구,201301,66.0,달서구,163.8,194.1,19869.5,601.1,904.9,17.7,36.2,38.7,2013,1,35.8223,128.541
대구,201301,48.0,달성군,211.0,409.0,26789.2,644.4,1115.8,17.7,36.8,39.2,2013,1,35.7989,128.4989
인천,201301,65.0,중구,193.0,356.3,18986.0,611.5,870.3,25.5,39.3,41.3,2013,1,37.4643,126.5904
인천,201301,72.0,동구,243.7,728.4,21263.0,800.3,1093.3,25.5,39.9,42.5,2013,1,37.4753,126.6369
인천,201301,55.0,남구,208.3,313.1,18329.1,681.0,734.2,25.5,38.7,40.9,2013,1,37.442,126.7019
인천,201301,54.0,연수구,96.6,127.9,15656.7,453.9,494.5,25.5,35.6,37.3,2013,1,37.4172,126.6788
인천,201301,61.33333333,남동구,151.3,205.9,21059.5,632.1,590.9,25.5,36.3,38.1,2013,1,37.402,126.7337
인천,201301,72.0,부평구,167.0,201.6,19051.7,523.5,642.6,25.5,37.2,39.0,2013,1,37.5088,126.7219
인천,201301,56.0,계양구,116.9,155.3,16946.5,535.2,548.6,25.5,36.0,37.4,2013,1,37.5393,126.7271
인천,201301,68.66666667,서구,105.7,150.8,21605.8,446.7,483.2,25.5,35.2,36.5,2013,1,37.5461,126.6766
인천,201301,60.0,강화군,241.3,632.4,11024.2,1087.9,1117.9,25.5,46.3,49.9,2013,1,37.7416,126.5092
광주,201301,36.0,동구,312.6,574.7,14938.5,1745.4,1019.3,20.6,41.2,43.8,2013,1,35.1399,126.9194
광주,201301,44.0,서구,152.6,231.5,18562.8,941.1,647.4,20.6,35.5,37.9,2013,1,35.1502,126.8565
광주,201301,51.0,남구,228.4,375.9,17070.7,1186.1,823.6,20.6,37.7,40.3,2013,1,35.1333,126.9004
광주,201301,51.0,북구,158.9,261.5,16699.9,1119.0,666.0,20.6,36.4,38.8,2013,1,35.1663,126.9185
광주,201301,83.0,광산구,122.2,181.2,20321.2,616.7,561.2,20.6,32.9,34.7,2013,1,35.1729,126.8118
대전,201301,65.0,동구,153.6,224.2,21944.7,946.7,828.6,46.2,38.3,40.7,2013,1,36.3515,127.4239
대전,201301,51.0,중구,245.7,192.9,20407.1,855.8,924.1,46.2,38.5,40.7,2013,1,36.3256,127.4266
대전,201301,49.5,서구,141.7,153.9,21703.0,612.7,640.0,46.2,35.7,37.6,2013,1,36.3503,127.3662
대전,201301,57.0,유성구,114.0,122.3,22319.8,486.0,470.7,46.2,33.8,35.6,2013,1,36.3625,127.3426
대전,201301,63.5,대덕구,169.3,206.0,25657.2,719.3,721.3,46.2,36.8,38.8,2013,1,36.368,127.405
울산,201301,60.0,중구,147.9,208.4,15891.3,673.5,813.7,22.0,37.4,39.6,2013,1,35.5664,129.319
울산,201301,53.83333333,남구,151.5,125.5,16771.7,514.5,668.9,22.0,36.1,37.8,2013,1,35.5388,129.316
울산,201301,58.0,동구,96.9,172.0,24088.9,374.9,521.1,22.0,35.7,37.3,2013,1,35.5259,129.4216
울산,201301,59.0,북구,121.7,159.4,23981.8,355.4,501.4,22.0,33.7,35.0,2013,1,35.5805,129.3552
울산,201301,49.33333333,울주군,189.3,230.1,17711.3,685.4,776.4,22.0,37.0,39.2,2013,1,35.5745,129.2165
서울,201302,44.0,종로구,156.2,172.4,13769.6,648.5,724.7,74.1,40.6,42.6,2013,2,37.5729,126.9794
서울,201302,39.0,중구,190.1,217.7,14185.4,755.8,844.7,74.1,40.9,42.7,2013,2,37.5641,126.997
서울,201302,43.0,용산구,117.2,178.5,14753.1,580.6,577.7,74.1,39.8,42.0,2013,2,37.5311,126.9814
서울,201302,46.0,성동구,147.0,205.1,17087.4,556.2,587.3,74.1,38.8,40.3,2013,2,37.5509,127.0407
서울,201302,44.0,광진구,149.4,157.5,20045.7,508.5,503.9,74.1,37.9,39.3,2013,2,37.5388,127.0827
서울,201302,46.0,동대문구,136.7,242.4,17252.7,724.5,745.6,74.1,39.7,41.5,2013,2,37.5744,127.0395
서울,201302,47.0,중랑구,138.9,196.7,16486.4,547.3,697.0,74.1,39.2,40.9,2013,2,37.6065,127.0927
서울,201302,40.0,성북구,149.0,169.3,18048.7,675.4,643.7,74.1,38.7,40.6,2013,2,37.6109,127.0273
서울,201302,45.0,강북구,143.2,242.7,17741.3,654.8,750.8,74.1,39.9,42.1,2013,2,37.6396,127.0257
서울,201302,41.0,도봉구,165.1,174.0,17075.3,576.2,637.2,74.1,39.0,41.0,2013,2,37.6688,127.0471
서울,201302,45.0,노원구,114.0,158.5,19565.0,529.7,595.6,74.1,37.3,39.7,2013,2,37.655,127.0778
서울,201302,43.0,은평구,156.7,181.3,19867.0,537.7,559.5,74.1,38.8,40.7,2013,2,37.6027,126.9288
서울,201302,42.0,서대문구,150.9,225.1,15305.8,661.9,720.1,74.1,39.3,41.5,2013,2,37.5794,126.9368
서울,201302,47.0,마포구,161.8,192.0,18354.3,499.4,547.6,74.1,38.2,40.0,2013,2,37.5662,126.9018
서울,201302,50.0,양천구,142.9,165.9,15788.7,570.5,509.6,74.1,37.1,38.9,2013,2,37.5271,126.8561
서울,201302,46.0,강서구,132.8,134.4,19470.4,524.9,523.0,74.1,37.8,39.7,2013,2,37.5509,126.8497
서울,201302,48.0,구로구,147.1,199.1,20759.9,572.8,587.6,74.1,38.3,39.7,2013,2,37.4954,126.8581
서울,201302,46.0,금천구,178.8,151.0,17434.2,610.3,693.3,74.1,39.3,40.9,2013,2,37.4574,126.8956
서울,201302,49.0,영등포구,131.2,226.7,17345.4,692.9,690.1,74.1,39.2,40.7,2013,2,37.5265,126.8962
서울,201302,43.0,동작구,140.5,150.7,15284.3,515.6,591.8,74.1,38.5,40.4,2013,2,37.4979,126.9828
서울,201302,43.0,관악구,150.0,183.8,15817.9,484.0,568.9,74.1,38.4,40.1,2013,2,37.4654,126.9436
서울,201302,47.0,서초구,141.5,106.4,13498.6,484.6,523.8,74.1,37.4,38.8,2013,2,37.4761,127.0376
서울,201302,47.0,강남구,110.0,125.1,12756.6,393.9,412.2,74.1,37.3,38.9,2013,2,37.5184,127.0473
서울,201302,40.0,송파구,122.2,125.4,16835.1,407.4,467.2,74.1,37.3,38.7,2013,2,37.5048,127.1147
서울,201302,42.0,강동구,166.1,153.9,14461.1,510.4,565.0,74.1,37.8,39.7,2013,2,37.5499,127.1465
부산,201302,50.0,중구,120.4,255.6,21928.4,1358.1,1220.8,46.6,43.4,46.6,2013,2,35.1068,129.0312
부산,201302,57.5,서구,204.6,319.9,19712.4,1083.5,1224.9,46.6,42.6,46.0,2013,2,35.1159,129.0225
부산,201302,38.0,동구,158.3,289.6,17811.5,1301.9,1295.7,46.6,43.0,46.4,2013,2,35.1299,129.049
부산,201302,51.0,영도구,192.2,404.2,20780.3,1168.5,1067.6,46.6,42.4,45.6,2013,2,35.0911,129.0655
