sido_code,sigungu_code,sido,yyyymm,pm10,sigungu,precipitation,male_avg_age,female_avg_age,year,month,ISO,disease_type,value
27,27110,대구,201411,52.0,중구,45.3,42.3,45.6,2014,11,KR-27,뇌졸중,1199.1
27,27140,대구,201411,37.0,동구,45.3,40.1,43.2,2014,11,KR-27,뇌졸중,1272.2
27,27170,대구,201411,45.0,서구,45.3,41.5,44.6,2014,11,KR-27,뇌졸중,1217.4
27,27200,대구,201411,38.0,남구,45.3,42.1,45.6,2014,11,KR-27,뇌졸중,1250.8
27,27230,대구,201411,52.0,북구,45.3,37.4,39.9,2014,11,KR-27,뇌졸중,930.7
27,27260,대구,201411,51.5,수성구,45.3,37.7,40.7,2014,11,KR-27,뇌졸중,783.8
27,27290,대구,201411,44.0,달서구,45.3,37.3,39.7,2014,11,KR-27,뇌졸중,791.5
27,27710,대구,201411,39.0,달성군,45.3,37.8,40.2,2014,11,KR-27,뇌졸중,864.2
28,28110,인천,201411,46.5,중구,46.0,39.5,41.2,2014,11,KR-28,뇌졸중,776.4
28,28140,인천,201411,45.0,동구,46.0,41.0,43.7,2014,11,KR-28,뇌졸중,1069.2
28,28170,인천,201411,50.0,남구,46.0,39.7,41.9,2014,11,KR-28,뇌졸중,690.4
28,28185,인천,201411,39.0,연수구,46.0,36.3,37.9,2014,11,KR-28,뇌졸중,404.2
28,28200,인천,201411,48.0,남동구,46.0,37.3,39.0,2014,11,KR-28,뇌졸중,551.4
28,28237,인천,201411,43.0,부평구,46.0,38.1,40.0,2014,11,KR-28,뇌졸중,570.2
28,28245,인천,201411,60.0,계양구,46.0,37.1,38.6,2014,11,KR-28,뇌졸중,560.2
28,28260,인천,201411,45.66666667,서구,46.0,36.1,37.3,2014,11,KR-28,뇌졸중,447.8
28,28710,인천,201411,45.0,강화군,46.0,47.5,51.1,2014,11,KR-28,뇌졸중,1171.1
29,29110,광주,201411,31.0,동구,95.5,42.2,44.9,2014,11,KR-29,뇌졸중,815.6
29,29140,광주,201411,31.0,서구,95.5,36.7,39.0,2014,11,KR-29,뇌졸중,582.6
29,29155,광주,201411,36.0,남구,95.5,38.6,41.2,2014,11,KR-29,뇌졸중,669.7
29,29170,광주,201411,36.5,북구,95.5,37.3,39.8,2014,11,KR-29,뇌졸중,624.8
29,29200,광주,201411,51.0,광산구,95.5,33.8,35.6,2014,11,KR-29,뇌졸중,527.1
30,30110,대전,201411,42.0,동구,40.7,39.4,41.8,2014,11,KR-30,뇌졸중,795.9
30,30140,대전,201411,41.0,중구,40.7,39.5,41.7,2014,11,KR-30,뇌졸중,807.9
30,30170,대전,201411,34.5,서구,40.7,36.7,38.5,2014,11,KR-30,뇌졸중,560.7
30,30200,대전,201411,35.0,유성구,40.7,34.5,36.2,2014,11,KR-30,뇌졸중,419.6
30,30230,대전,201411,44.0,대덕구,40.7,37.9,40.0,2014,11,KR-30,뇌졸중,634.6
31,31110,울산,201411,44.0,중구,44.3,38.2,40.4,2014,11,KR-31,뇌졸중,623.5
31,31140,울산,201411,47.83333333,남구,44.3,37.1,38.8,2014,11,KR-31,뇌졸중,498.3
31,31170,울산,201411,43.0,동구,44.3,36.4,38.0,2014,11,KR-31,뇌졸중,426.8
31,31200,울산,201411,54.5,북구,44.3,34.6,35.9,2014,11,KR-31,뇌졸중,450.4
31,31710,울산,201411,39.66666667,울주군,44.3,37.9,40.1,2014,11,KR-31,뇌졸중,643.7
11,11110,서울,201412,48.0,종로구,17.9,41.5,43.4,2014,12,KR-11,뇌졸중,824.9
11,11140,서울,201412,43.0,중구,17.9,42.0,43.8,2014,12,KR-11,뇌졸중,1027.6
11,11170,서울,201412,41.0,용산구,17.9,40.8,42.9,2014,12,KR-11,뇌졸중,640.4
11,11200,서울,201412,43.0,성동구,17.9,39.7,41.2,2014,12,KR-11,뇌졸중,715.3
11,11215,서울,201412,43.0,광진구,17.9,38.9,40.2,2014,12,KR-11,뇌졸중,590.1
11,11230,서울,201412,42.0,동대문구,17.9,40.4,42.3,2014,12,KR-11,뇌졸중,834.2
11,11260,서울,201412,44.0,중랑구,17.9,40.2,41.8,2014,12,KR-11,뇌졸중,736.8
11,11290,서울,201412,49.0,성북구,17.9,39.6,41.5,2014,12,KR-11,뇌졸중,735.2
11,11305,서울,201412,43.0,강북구,17.9,41.0,43.3,2014,12,KR-11,뇌졸중,920.2
11,11320,서울,201412,43.0,도봉구,17.9,40.1,42.1,2014,12,KR-11,뇌졸중,741.6
11,11350,서울,201412,75.0,노원구,17.9,38.3,40.7,2014,12,KR-11,뇌졸중,672.2
11,11380,서울,201412,53.0,은평구,17.9,39.8,41.8,2014,12,KR-11,뇌졸중,609.7
11,11410,서울,201412,42.0,서대문구,17.9,40.2,42.5,2014,12,KR-11,뇌졸중,783.2
11,11440,서울,201412,45.0,마포구,17.9,38.9,40.6,2014,12,KR-11,뇌졸중,606.1
11,11470,서울,201412,43.0,양천구,17.9,38.0,39.8,2014,12,KR-11,뇌졸중,578.3
11,11500,서울,201412,44.0,강서구,17.9,38.6,40.4,2014,12,KR-11,뇌졸중,611.1
11,11530,서울,201412,43.0,구로구,17.9,39.3,40.7,2014,12,KR-11,뇌졸중,698.4
11,11545,서울,201412,41.0,금천구,17.9,40.3,42.0,2014,12,KR-11,뇌졸중,765.3
11,11560,서울,201412,42.0,영등포구,17.9,40.1,41.6,2014,12,KR-11,뇌졸중,812.3
11,11590,서울,201412,64.0,동작구,17.9,39.3,41.3,2014,12,KR-11,뇌졸중,694.0
11,11620,서울,201412,44.0,관악구,17.9,39.3,41.0,2014,12,KR-11,뇌졸중,619.9
11,11650,서울,201412,48.0,서초구,17.9,37.9,39.3,2014,12,KR-11,뇌졸중,546.6
11,11680,서울,201412,44.0,강남구,17.9,37.9,39.5,2014,12,KR-11,뇌졸중,490.7
11,11710,서울,201412,41.0,송파구,17.9,38.1,39.5,2014,12,KR-11,뇌졸중,514.0
11,11740,서울,201412,42.0,강동구,17.9,38.8,40.7,2014,12,KR-11,뇌졸중,672.9
26,26110,부산,201412,46.0,중구,21.3,44.4,47.6,2014,12,KR-26,뇌졸중,1138.3
26,26140,부산,201412,52.75,서구,21.3,43.7,46.9,2014,12,KR-26,뇌졸중,1214.1
26,26170,부산,201412,33.0,동구,21.3,44.3,47.8,2014,12,KR-26,뇌졸중,1460.4
26,26200,부산,201412,34.0,영도구,21.3,43.7,47.1,2014,12,KR-26,뇌졸중,1197.6
26,26230,부산,201412,67.0,부산진구,21.3,41.0,43.4,2014,12,KR-26,뇌졸중,1013.7
26,26260,부산,201412,44.0,동래구,21.3,40.3,42.8,2014,12,KR-26,뇌졸중,909.9
26,26290,부산,201412,47.0,남구,21.3,40.7,43.2,2014,12,KR-26,뇌졸중,1111.5
26,26320,부산,201412,47.0,북구,21.3,39.2,41.5,2014,12,KR-26,뇌졸중,828.4
26,26350,부산,201412,33.0,해운대구,21.3,39.1,41.6,2014,12,KR-26,뇌졸중,792.6
26,26380,부산,201412,58.0,사하구,21.3,39.8,42.0,2014,12,KR-26,뇌졸중,922.9
26,26410,부산,201412,40.5,금정구,21.3,41.0,43.8,2014,12,KR-26,뇌졸중,962.2
26,26440,부산,201412,52.5,강서구,21.3,39.7,41.5,2014,12,KR-26,뇌졸중,957.1
26,26470,부산,201412,48.0,연제구,21.3,40.8,43.2,2014,12,KR-26,뇌졸중,1082.1
26,26500,부산,201412,26.0,수영구,21.3,41.8,44.4,2014,12,KR-26,뇌졸중,945.8
26,26530,부산,201412,52.0,사상구,21.3,40.0,42.1,2014,12,KR-26,뇌졸중,945.5
26,26710,부산,201412,27.0,기장군,21.3,37.5,40.1,2014,12,KR-26,뇌졸중,689.5
27,27110,대구,201412,63.0,중구,5.5,42.3,45.7,2014,12,KR-27,뇌졸중,1480.7
27,27140,대구,201412,34.0,동구,5.5,40.1,43.2,2014,12,KR-27,뇌졸중,1361.9
27,27170,대구,201412,48.0,서구,5.5,41.5,44.7,2014,12,KR-27,뇌졸중,1381.1
27,27200,대구,201412,47.0,남구,5.5,42.2,45.7,2014,12,KR-27,뇌졸중,1414.7
27,27230,대구,201412,47.0,북구,5.5,37.5,39.9,2014,12,KR-27,뇌졸중,1046.4
27,27260,대구,201412,43.0,수성구,5.5,37.8,40.8,2014,12,KR-27,뇌졸중,899.4
27,27290,대구,201412,38.0,달서구,5.5,37.3,39.7,2014,12,KR-27,뇌졸중,910.9
27,27710,대구,201412,37.0,달성군,5.5,37.8,40.2,2014,12,KR-27,뇌졸중,1014.6
28,28110,인천,201412,42.5,중구,24.3,39.5,41.2,2014,12,KR-28,뇌졸중,778.2
28,28140,인천,201412,44.0,동구,24.3,41.0,43.8,2014,12,KR-28,뇌졸중,1040.8
28,28170,인천,201412,77.0,남구,24.3,39.7,42.0,2014,12,KR-28,뇌졸중,766.6
28,28185,인천,201412,35.0,연수구,24.3,36.3,37.9,2014,12,KR-28,뇌졸중,431.0
28,28200,인천,201412,50.0,남동구,24.3,37.3,39.1,2014,12,KR-28,뇌졸중,623.3
28,28237,인천,201412,40.0,부평구,24.3,38.2,40.0,2014,12,KR-28,뇌졸중,642.7
28,28245,인천,201412,55.0,계양구,24.3,37.2,38.7,2014,12,KR-28,뇌졸중,602.0
28,28260,인천,201412,42.0,서구,24.3,36.1,37.4,2014,12,KR-28,뇌졸중,502.9
28,28710,인천,201412,68.0,강화군,24.3,47.6,51.1,2014,12,KR-28,뇌졸중,1226.2
29,29110,광주,201412,30.0,동구,47.5,42.3,45.0,2014,12,KR-29,뇌졸중,903.9
29,29140,광주,201412,24.0,서구,47.5,36.7,39.1,2014,12,KR-29,뇌졸중,641.3
29,29155,광주,201412,34.0,남구,47.5,38.6,41.2,2014,12,KR-29,뇌졸중,814.8
29,29170,광주,201412,33.5,북구,47.5,37.4,39.8,2014,12,KR-29,뇌졸중,678.8
29,29200,광주,201412,46.0,광산구,47.5,33.8,35.6,2014,12,KR-29,뇌졸중,568.9
30,30110,대전,201412,43.0,동구,36.5,39.4,41.8,2014,12,KR-30,뇌졸중,831.8
30,30140,대전,201412,45.0,중구,36.5,39.5,41.8,2014,12,KR-30,뇌졸중,933.9
30,30170,대전,201412,37.0,서구,36.5,36.7,38.6,2014,12,KR-30,뇌졸중,596.2
30,30200,대전,201412,47.0,유성구,36.5,34.6,36.3,2014,12,KR-30,뇌졸중,479.4
30,30230,대전,201412,48.5,대덕구,36.5,38.0,40.0,2014,12,KR-30,뇌졸중,705.5
31,31110,울산,201412,36.0,중구,6.5,38.2,40.4,2014,12,KR-31,뇌졸중,753.3
31,31140,울산,201412,38.5,남구,6.5,37.1,38.8,2014,12,KR-31,뇌졸중,560.4
31,31170,울산,201412,37.0,동구,6.5,36.5,38.0,2014,12,KR-31,뇌졸중,495.8
31,31200,울산,201412,46.5,북구,6.5,34.7,36.0,2014,12,KR-31,뇌졸중,468.4
31,31710,울산,201412,35.0,울주군,6.5,38.0,40.1,2014,12,KR-31,뇌졸중,736.0
11,11110,서울,201501,54.0,종로구,11.3,41.6,43.5,2015,1,KR-11,뇌졸중,765.2
11,11140,서울,201501,47.0,중구,11.3,42.1,43.9,2015,1,KR-11,뇌졸중,921.0
11,11170,서울,201501,45.0,용산구,11.3,40.8,42.9,2015,1,KR-11,뇌졸중,639.0
11,11200,서울,201501,48.0,성동구,11.3,39.8,41.2,2015,1,KR-11,뇌졸중,655.9
11,11215,서울,201501,50.0,광진구,11.3,38.9,40.2,2015,1,KR-11,뇌졸중,575.0
11,11230,서울,201501,48.0,동대문구,11.3,40.5,42.3,2015,1,KR-11,뇌졸중,795.5
11,11260,서울,201501,49.0,중랑구,11.3,40.3,41.9,2015,1,KR-11,뇌졸중,731.3
11,11290,서울,201501,41.0,성북구,11.3,39.7,41.5,2015,1,KR-11,뇌졸중,737.5
11,11305,서울,201501,48.0,강북구,11.3,41.1,43.3,2015,1,KR-11,뇌졸중,821.2
11,11320,서울,201501,48.0,도봉구,11.3,40.2,42.2,2015,1,KR-11,뇌졸중,788.9
11,11350,서울,201501,52.0,노원구,11.3,38.3,40.8,2015,1,KR-11,뇌졸중,642.4
11,11380,서울,201501,51.0,은평구,11.3,39.8,41.8,2015,1,KR-11,뇌졸중,579.4
11,11410,서울,201501,47.0,서대문구,11.3,40.3,42.5,2015,1,KR-11,뇌졸중,704.8
11,11440,서울,201501,52.0,마포구,11.3,38.9,40.6,2015,1,KR-11,뇌졸중,548.4
11,11470,서울,201501,50.0,양천구,11.3,38.1,39.9,2015,1,KR-11,뇌졸중,539.9
11,11500,서울,201501,50.0,강서구,11.3,38.7,40.5,2015,1,KR-11,뇌졸중,557.0
11,11530,서울,201501,50.0,구로구,11.3,39.3,40.8,2015,1,KR-11,뇌졸중,636.6
11,11545,서울,201501,47.0,금천구,11.3,40.4,42.0,2015,1,KR-11,뇌졸중,751.2
11,11560,서울,201501,49.0,영등포구,11.3,40.2,41.6,2015,1,KR-11,뇌졸중,810.0
11,11590,서울,201501,48.0,동작구,11.3,39.3,41.3,2015,1,KR-11,뇌졸중,693.9
11,11620,서울,201501,53.0,관악구,11.3,39.3,41.0,2015,1,KR-11,뇌졸중,628.8
11,11650,서울,201501,55.0,서초구,11.3,38.0,39.3,2015,1,KR-11,뇌졸중,545.5
11,11680,서울,201501,49.0,강남구,11.3,38.0,39.6,2015,1,KR-11,뇌졸중,455.9
11,11710,서울,201501,47.0,송파구,11.3,38.2,39.6,2015,1,KR-11,뇌졸중,485.1
11,11740,서울,201501,47.0,강동구,11.3,38.8,40.8,2015,1,KR-11,뇌졸중,636.6
26,26110,부산,201501,52.0,중구,50.7,44.5,47.6,2015,1,KR-26,뇌졸중,1117.5
26,26140,부산,201501,58.75,서구,50.7,43.8,46.9,2015,1,KR-26,뇌졸중,1254.7
26,26170,부산,201501,38.0,동구,50.7,44.4,47.9,2015,1,KR-26,뇌졸중,1422.8
26,26200,부산,201501,46.0,영도구,50.7,43.8,47.1,2015,1,KR-26,뇌졸중,1076.6
26,26230,부산,201501,71.0,부산진구,50.7,41.0,43.4,2015,1,KR-26,뇌졸중,1012.1
26,26260,부산,201501,48.0,동래구,50.7,40.4,42.9,2015,1,KR-26,뇌졸중,913.0
26,26290,부산,201501,40.0,남구,50.7,40.7,43.3,2015,1,KR-26,뇌졸중,1074.2
26,26320,부산,201501,51.0,북구,50.7,39.3,41.6,2015,1,KR-26,뇌졸중,828.1
26,26350,부산,201501,36.0,해운대구,50.7,39.2,41.7,2015,1,KR-26,뇌졸중,761.3
26,26380,부산,201501,63.0,사하구,50.7,39.8,42.1,2015,1,KR-26,뇌졸중,887.0
26,26410,부산,201501,46.0,금정구,50.7,41.0,43.8,2015,1,KR-26,뇌졸중,948.7
26,26440,부산,201501,55.5,강서구,50.7,39.6,41.4,2015,1,KR-26,뇌졸중,794.9
26,26470,부산,201501,49.0,연제구,50.7,40.9,43.3,2015,1,KR-26,뇌졸중,978.1
26,26500,부산,201501,31.0,수영구,50.7,41.8,44.4,2015,1,KR-26,뇌졸중,947.7
26,26530,부산,201501,55.0,사상구,50.7,40.1,42.2,2015,1,KR-26,뇌졸중,911.6
26,26710,부산,201501,34.5,기장군,50.7,37.5,40.1,2015,1,KR-26,뇌졸중,659.7
27,27110,대구,201501,65.0,중구,24.1,42.4,45.7,2015,1,KR-27,뇌졸중,1380.2
27,27140,대구,201501,42.0,동구,24.1,40.2,43.3,2015,1,KR-27,뇌졸중,1385.4
27,27170,대구,201501,60.0,서구,24.1,41.6,44.7,2015,1,KR-27,뇌졸중,1357.1
27,27200,대구,201501,49.0,남구,24.1,42.2,45.7,2015,1,KR-27,뇌졸중,1379.5
27,27230,대구,201501,57.5,북구,24.1,37.5,40.0,2015,1,KR-27,뇌졸중,1015.5
27,27260,대구,201501,51.0,수성구,24.1,37.8,40.9,2015,1,KR-27,뇌졸중,866.6
27,27290,대구,201501,47.0,달서구,24.1,37.4,39.8,2015,1,KR-27,뇌졸중,866.9
27,27710,대구,201501,45.0,달성군,24.1,37.9,40.2,2015,1,KR-27,뇌졸중,917.3
28,28110,인천,201501,55.0,중구,10.3,39.5,41.2,2015,1,KR-28,뇌졸중,765.1
28,28140,인천,201501,53.0,동구,10.3,41.1,43.9,2015,1,KR-28,뇌졸중,1124.4
28,28170,인천,201501,70.0,남구,10.3,39.8,42.1,2015,1,KR-28,뇌졸중,735.0
28,28185,인천,201501,42.0,연수구,10.3,36.4,38.0,2015,1,KR-28,뇌졸중,431.9
28,28200,인천,201501,55.66666667,남동구,10.3,37.4,39.1,2015,1,KR-28,뇌졸중,562.5
28,28237,인천,201501,45.0,부평구,10.3,38.2,40.1,2015,1,KR-28,뇌졸중,612.9
28,28245,인천,201501,55.0,계양구,10.3,37.3,38.8,2015,1,KR-28,뇌졸중,590.7
28,28260,인천,201501,48.66666667,서구,10.3,36.2,37.4,2015,1,KR-28,뇌졸중,464.1
28,28710,인천,201501,63.0,강화군,10.3,47.7,51.1,2015,1,KR-28,뇌졸중,1211.8
29,29110,광주,201501,38.0,동구,47.2,42.3,45.1,2015,1,KR-29,뇌졸중,886.8
29,29140,광주,201501,44.125,서구,47.2,36.8,39.1,2015,1,KR-29,뇌졸중,646.2
29,29155,광주,201501,41.0,남구,47.2,38.6,41.3,2015,1,KR-29,뇌졸중,724.7
29,29170,광주,201501,41.5,북구,47.2,37.4,39.9,2015,1,KR-29,뇌졸중,697.0
29,29200,광주,201501,56.0,광산구,47.2,33.9,35.7,2015,1,KR-29,뇌졸중,566.7
30,30110,대전,201501,53.0,동구,31.5,39.5,41.9,2015,1,KR-30,뇌졸중,831.9
30,30140,대전,201501,54.0,중구,31.5,39.6,41.9,2015,1,KR-30,뇌졸중,896.2
30,30170,대전,201501,43.5,서구,31.5,36.8,38.6,2015,1,KR-30,뇌졸중,582.9
30,30200,대전,201501,51.0,유성구,31.5,34.6,36.3,2015,1,KR-30,뇌졸중,459.6
30,30230,대전,201501,59.0,대덕구,31.5,38.0,40.1,2015,1,KR-30,뇌졸중,717.3
31,31110,울산,201501,45.0,중구,26.3,38.2,40.5,2015,1,KR-31,뇌졸중,635.6
31,31140,울산,201501,45.83333333,남구,26.3,37.2,38.9,2015,1,KR-31,뇌졸중,538.1
31,31170,울산,201501,42.0,동구,26.3,36.5,38.1,2015,1,KR-31,뇌졸중,489.2
31,31200,울산,201501,54.5,북구,26.3,34.8,36.0,2015,1,KR-31,뇌졸중,501.9
31,31710,울산,201501,43.0,울주군,26.3,38.0,40.2,2015,1,KR-31,뇌졸중,709.6
11,11110,서울,201502,98.0,종로구,22.7,41.7,43.6,2015,2,KR-11,뇌졸중,642.6
11,11140,서울,201502,85.0,중구,22.7,42.1,43.9,2015,2,KR-11,뇌졸중,843.1
11,11170,서울,201502,79.0,용산구,22.7,40.9,43.0,2015,2,KR-11,뇌졸중,600.8
11,11200,서울,201502,81.0,성동구,22.7,39.8,41.3,2015,2,KR-11,뇌졸중,591.6
11,11215,서울,201502,88.0,광진구,22.7,39.0,40.3,2015,2,KR-11,뇌졸중,498.9
11,11230,서울,201502,82.0,동대문구,22.7,40.5,42.4,2015,2,KR-11,뇌졸중,736.1
11,11260,서울,201502,88.0,중랑구,22.7,40.3,42.0,2015,2,KR-11,뇌졸중,638.5
11,11290,서울,201502,71.0,성북구,22.7,39.7,41.6,2015,2,KR-11,뇌졸중,611.8
11,11305,서울,201502,82.0,강북구,22.7,41.2,43.4,2015,2,KR-11,뇌졸중,792.1
11,11320,서울,201502,85.0,도봉구,22.7,40.2,42.3,2015,2,KR-11,뇌졸중,681.0
11,11350,서울,201502,87.0,노원구,22.7,38.4,40.8,2015,2,KR-11,뇌졸중,569.3
11,11380,서울,201502,88.0,은평구,22.7,39.9,41.9,2015,2,KR-11,뇌졸중,520.6
11,11410,서울,201502,86.0,서대문구,22.7,40.4,42.6,2015,2,KR-11,뇌졸중,614.5
11,11440,서울,201502,88.0,마포구,22.7,38.9,40.7,2015,2,KR-11,뇌졸중,473.9
11,11470,서울,201502,80.0,양천구,22.7,38.1,39.9,2015,2,KR-11,뇌졸중,482.7
11,11500,서울,201502,81.0,강서구,22.7,38.7,40.5,2015,2,KR-11,뇌졸중,498.4
11,11530,서울,201502,81.0,구로구,22.7,39.4,40.8,2015,2,KR-11,뇌졸중,569.5
11,11545,서울,201502,78.0,금천구,22.7,40.5,42.1,2015,2,KR-11,뇌졸중,639.9
11,11560,서울,201502,85.0,영등포구,22.7,40.2,41.7,2015,2,KR-11,뇌졸중,656.3
11,11590,서울,201502,80.0,동작구,22.7,39.4,41.4,2015,2,KR-11,뇌졸중,599.0
11,11620,서울,201502,86.0,관악구,22.7,39.3,41.1,2015,2,KR-11,뇌졸중,507.2
11,11650,서울,201502,92.0,서초구,22.7,38.0,39.4,2015,2,KR-11,뇌졸중,445.4
11,11680,서울,201502,85.0,강남구,22.7,38.0,39.6,2015,2,KR-11,뇌졸중,379.0
11,11710,서울,201502,81.0,송파구,22.7,38.3,39.6,2015,2,KR-11,뇌졸중,428.0
11,11740,서울,201502,81.0,강동구,22.7,38.9,40.9,2015,2,KR-11,뇌졸중,576.2
26,26110,부산,201502,74.0,중구,30.5,44.5,47.7,2015,2,KR-26,뇌졸중,1030.2
26,26140,부산,201502,66.75,서구,30.5,43.8,47.0,2015,2,KR-26,뇌졸중,1098.6
26,26170,부산,201502,57.0,동구,30.5,44.5,48.0,2015,2,KR-26,뇌졸중,1281.6
26,26200,부산,201502,69.0,영도구,30.5,43.9,47.2,2015,2,KR-26,뇌졸중,993.2
26,26230,부산,201502,58.0,부산진구,30.5,41.1,43.5,2015,2,KR-26,뇌졸중,870.3
26,26260,부산,201502,66.0,동래구,30.5,40.4,43.0,2015,2,KR-26,뇌졸중,762.7
26,26290,부산,201502,58.0,남구,30.5,40.7,43.3,2015,2,KR-26,뇌졸중,965.7
26,26320,부산,201502,69.0,북구,30.5,39.4,41.7,2015,2,KR-26,뇌졸중,730.8
26,26350,부산,201502,51.0,해운대구,30.5,39.2,41.7,2015,2,KR-26,뇌졸중,689.2
26,26380,부산,201502,73.0,사하구,30.5,39.9,42.2,2015,2,KR-26,뇌졸중,813.0
26,26410,부산,201502,60.5,금정구,30.5,41.1,43.9,2015,2,KR-26,뇌졸중,866.6
26,26440,부산,201502,72.5,강서구,30.5,39.5,41.2,2015,2,KR-26,뇌졸중,761.0
26,26470,부산,201502,71.0,연제구,30.5,40.9,43.3,2015,2,KR-26,뇌졸중,883.2
26,26500,부산,201502,48.0,수영구,30.5,41.8,44.5,2015,2,KR-26,뇌졸중,813.1
26,26530,부산,201502,67.0,사상구,30.5,40.2,42.3,2015,2,KR-26,뇌졸중,826.2
26,26710,부산,201502,53.0,기장군,30.5,37.6,40.1,2015,2,KR-26,뇌졸중,584.6
27,27110,대구,201502,78.0,중구,14.6,42.4,45.7,2015,2,KR-27,뇌졸중,1118.3
27,27140,대구,201502,51.0,동구,14.6,40.2,43.3,2015,2,KR-27,뇌졸중,1187.8
27,27170,대구,201502,66.0,서구,14.6,41.7,44.8,2015,2,KR-27,뇌졸중,1106.2
27,27200,대구,201502,59.0,남구,14.6,42.3,45.8,2015,2,KR-27,뇌졸중,1164.4
27,27230,대구,201502,72.5,북구,14.6,37.6,40.1,2015,2,KR-27,뇌졸중,878.8
27,27260,대구,201502,62.0,수성구,14.6,37.9,40.9,2015,2,KR-27,뇌졸중,700.1
27,27290,대구,201502,62.0,달서구,14.6,37.4,39.8,2015,2,KR-27,뇌졸중,774.1
27,27710,대구,201502,61.0,달성군,14.6,37.9,40.3,2015,2,KR-27,뇌졸중,831.7
28,28110,인천,201502,94.0,중구,22.8,39.5,41.2,2015,2,KR-28,뇌졸중,658.6
28,28140,인천,201502,80.0,동구,22.8,41.1,43.9,2015,2,KR-28,뇌졸중,917.7
28,28170,인천,201502,101.0,남구,22.8,39.8,42.1,2015,2,KR-28,뇌졸중,644.9
28,28185,인천,201502,63.0,연수구,22.8,36.4,38.0,2015,2,KR-28,뇌졸중,378.0
28,28200,인천,201502,86.0,남동구,22.8,37.4,39.2,2015,2,KR-28,뇌졸중,512.6
28,28237,인천,201502,72.0,부평구,22.8,38.3,40.2,2015,2,KR-28,뇌졸중,559.1
28,28245,인천,201502,84.0,계양구,22.8,37.4,38.9,2015,2,KR-28,뇌졸중,503.7
28,28260,인천,201502,80.0,서구,22.8,36.2,37.5,2015,2,KR-28,뇌졸중,434.4
28,28710,인천,201502,100.0,강화군,22.8,47.7,51.2,2015,2,KR-28,뇌졸중,1062.6
29,29110,광주,201502,56.0,동구,23.9,42.4,45.2,2015,2,KR-29,뇌졸중,771.4
29,29140,광주,201502,61.125,서구,23.9,36.9,39.2,2015,2,KR-29,뇌졸중,588.5
29,29155,광주,201502,57.0,남구,23.9,38.7,41.3,2015,2,KR-29,뇌졸중,698.1
29,29170,광주,201502,57.5,북구,23.9,37.4,39.9,2015,2,KR-29,뇌졸중,608.5
29,29200,광주,201502,74.0,광산구,23.9,34.0,35.8,2015,2,KR-29,뇌졸중,485.6
30,30110,대전,201502,69.0,동구,27.0,39.6,42.0,2015,2,KR-30,뇌졸중,714.6
30,30140,대전,201502,72.0,중구,27.0,39.7,42.0,2015,2,KR-30,뇌졸중,808.0
30,30170,대전,201502,60.5,서구,27.0,36.8,38.7,2015,2,KR-30,뇌졸중,518.3
30,30200,대전,201502,69.0,유성구,27.0,34.7,36.4,2015,2,KR-30,뇌졸중,384.7
30,30230,대전,201502,73.0,대덕구,27.0,38.1,40.2,2015,2,KR-30,뇌졸중,628.9
31,31110,울산,201502,63.0,중구,20.4,38.3,40.5,2015,2,KR-31,뇌졸중,596.4
31,31140,울산,201502,64.66666667,남구,20.4,37.2,39.0,2015,2,KR-31,뇌졸중,474.1
31,31170,울산,201502,61.0,동구,20.4,36.6,38.2,2015,2,KR-31,뇌졸중,470.4
31,31200,울산,201502,69.0,북구,20.4,34.8,36.1,2015,2,KR-31,뇌졸중,415.0
31,31710,울산,201502,63.33333333,울주군,20.4,38.1,40.2,2015,2,KR-31,뇌졸중,615.2
11,11110,서울,201503,79.0,종로구,9.6,41.7,43.5,2015,3,KR-11,뇌졸중,875.6
11,11140,서울,201503,72.0,중구,9.6,42.1,44.0,2015,3,KR-11,뇌졸중,953.6
11,11170,서울,201503,63.0,용산구,9.6,40.9,43.0,2015,3,KR-11,뇌졸중,654.0
11,11200,서울,201503,72.0,성동구,9.6,39.9,41.3,2015,3,KR-11,뇌졸중,735.7
11,11215,서울,201503,72.0,광진구,9.6,39.0,40.3,2015,3,KR-11,뇌졸중,576.6
11,11230,서울,201503,70.0,동대문구,9.6,40.5,42.4,2015,3,KR-11,뇌졸중,803.3
11,11260,서울,201503,73.0,중랑구,9.6,40.4,42.0,2015,3,KR-11,뇌졸중,811.0
11,11290,서울,201503,64.0,성북구,9.6,39.7,41.6,2015,3,KR-11,뇌졸중,767.9
11,11305,서울,201503,67.0,강북구,9.6,41.2,43.5,2015,3,KR-11,뇌졸중,920.9
11,11320,서울,201503,70.0,도봉구,9.6,40.3,42.3,2015,3,KR-11,뇌졸중,763.3
11,11350,서울,201503,70.0,노원구,9.6,38.4,40.9,2015,3,KR-11,뇌졸중,672.0
11,11380,서울,201503,70.0,은평구,9.6,39.9,41.9,2015,3,KR-11,뇌졸중,635.8
11,11410,서울,201503,69.0,서대문구,9.6,40.4,42.6,2015,3,KR-11,뇌졸중,784.3
11,11440,서울,201503,75.0,마포구,9.6,38.9,40.7,2015,3,KR-11,뇌졸중,595.1
11,11470,서울,201503,66.0,양천구,9.6,38.2,40.0,2015,3,KR-11,뇌졸중,583.0
11,11500,서울,201503,66.0,강서구,9.6,38.8,40.6,2015,3,KR-11,뇌졸중,605.4
11,11530,서울,201503,72.0,구로구,9.6,39.4,40.8,2015,3,KR-11,뇌졸중,691.8
